x;y;o;e;m;t;s;
99;443;71;67;65;63;77;
122;443;73;68;73;61;75;
161;443;74;70;71;45;70;
212;443;78;65;73;6;79;
241;443;68;90;72;54;91;
253;443;74;35;69;93;97;
261;443;62;77;40;84;91;
264;443;68;93;67;24;91;
265;443;55;79;71;43;90;
267;443;81;88;88;75;83;
268;443;76;71;58;43;80;
275;443;0;0;0;0;80;
281;443;80;16;86;64;96;
282;443;71;93;81;64;95;
287;443;0;0;0;0;30;
291;443;73;64;71;7;99;
293;443;82;71;97;75;6;
302;443;0;0;0;0;80;
304;443;0;0;0;0;70;
306;443;0;0;0;0;80;
315;443;0;0;0;0;50;
317;443;0;0;0;0;80;
323;443;0;0;0;0;40;
324;443;0;0;0;0;70;
333;443;82;76;91;90;92;
339;443;85;76;82;62;81;
342;443;74;91;93;50;77;
345;443;33;55;77;16;75;
350;443;83;77;84;8;1;
351;443;69;77;78;17;89;
352;443;81;99;55;41;95;
353;443;97;77;77;22;95;
355;443;85;79;71;42;87;
356;443;71;88;75;75;76;
359;443;0;0;0;0;80;
368;443;73;83;75;18;80;
373;443;58;65;90;48;87;
377;443;64;77;73;74;70;
378;443;61;93;72;12;80;
381;443;68;79;68;40;81;
382;443;85;63;79;57;93;
383;443;58;91;60;86;74;
384;443;0;0;0;0;70;
386;443;80;77;95;42;89;
387;443;0;0;0;0;70;
389;443;0;0;0;0;70;
390;443;80;74;16;62;97;
392;443;73;53;73;23;83;
394;443;74;73;2;91;92;
398;443;78;31;4;47;97;
401;443;84;73;81;75;82;
405;443;70;88;89;62;92;
406;443;84;94;84;84;94;
408;443;73;70;72;63;70;
410;443;77;13;75;39;92;
412;443;74;68;84;49;87;
576;443;79;79;77;87;72;
597;443;72;74;67;20;74;
632;443;75;78;70;49;79;
735;443;71;76;73;96;70;
738;443;74;72;68;67;73;
61;444;79;79;70;7;75;
244;444;12;70;82;21;92;
249;444;68;71;82;35;97;
257;444;0;0;0;0;70;
258;444;0;0;0;0;70;
259;444;82;87;85;93;96;
262;444;70;95;69;75;81;
264;444;76;96;33;74;81;
266;444;68;90;9;28;81;
278;444;0;0;0;0;60;
279;444;81;74;72;98;91;
297;444;79;79;85;5;94;
298;444;70;3;74;82;91;
300;444;86;74;76;63;93;
301;444;0;0;0;0;60;
303;444;78;70;79;10;73;
304;444;0;0;0;0;70;
306;444;0;0;0;0;80;
315;444;0;0;0;0;70;
316;444;3;17;75;45;90;
318;444;0;0;0;0;70;
322;444;0;0;0;0;70;
331;444;97;98;61;31;83;
332;444;73;80;66;2;86;
338;444;81;71;86;73;84;
349;444;79;98;81;27;78;
351;444;82;74;80;64;78;
352;444;0;0;0;0;60;
355;444;0;0;0;0;80;
366;444;0;0;0;0;30;
369;444;0;0;0;0;90;
372;444;23;87;79;79;77;
373;444;85;73;3;17;80;
379;444;59;75;71;15;77;
381;444;71;88;92;10;78;
382;444;86;12;71;23;75;
402;444;3;75;91;43;87;
407;444;53;11;72;49;83;
410;444;80;1;74;16;85;
432;444;69;68;78;4;79;
708;444;75;75;74;12;75;
721;444;79;73;63;5;75;
742;444;73;66;73;14;77;
785;444;72;72;78;26;72;
64;445;74;73;78;34;78;
123;445;70;76;73;44;77;
239;445;79;74;76;46;71;
248;445;75;93;74;28;93;
249;445;76;78;79;82;70;
254;445;72;94;70;37;98;
255;445;0;0;0;0;90;
256;445;0;0;0;0;90;
261;445;52;83;73;80;80;
262;445;80;68;74;61;80;
264;445;38;88;79;38;83;
265;445;81;83;80;41;90;
280;445;85;88;86;36;95;
281;445;75;73;72;66;77;
286;445;75;59;78;75;95;
295;445;74;42;46;94;92;
302;445;0;0;0;0;60;
305;445;0;0;0;0;10;
315;445;0;0;0;0;70;
320;445;0;0;0;0;0;
322;445;77;74;66;26;91;
325;445;66;91;70;61;91;
326;445;70;70;70;89;72;
331;445;66;98;54;43;88;
338;445;83;94;65;31;91;
339;445;17;64;81;65;86;
340;445;74;83;60;44;84;
341;445;70;97;77;18;82;
342;445;71;75;81;22;88;
343;445;65;92;87;63;93;
350;445;66;72;17;48;77;
351;445;77;73;1;56;72;
352;445;80;70;91;87;78;
354;445;0;0;0;0;90;
365;445;74;90;82;43;85;
368;445;0;0;0;0;0;
369;445;0;0;0;0;50;
372;445;79;70;50;74;78;
373;445;72;70;43;58;89;
374;445;7;66;73;2;73;
377;445;0;0;0;0;70;
378;445;71;70;66;14;76;
379;445;60;70;79;10;77;
380;445;75;87;67;68;79;
382;445;0;0;0;0;0;
384;445;72;85;75;86;86;
387;445;67;61;75;78;85;
388;445;99;89;12;68;88;
390;445;0;0;0;0;70;
391;445;60;16;30;24;82;
400;445;76;74;71;70;74;
404;445;74;86;93;32;95;
406;445;68;81;74;14;92;
409;445;66;4;72;42;96;
411;445;88;4;77;32;97;
412;445;84;81;84;29;85;
413;445;68;81;80;14;90;
414;445;75;55;73;40;80;
660;445;71;66;78;57;78;
722;445;76;74;63;81;78;
795;445;74;72;70;76;77;
251;446;80;86;77;96;92;
253;446;72;71;3;90;98;
255;446;0;0;0;0;70;
257;446;0;0;0;0;70;
262;446;87;78;74;74;97;
291;446;79;65;80;85;90;
292;446;89;74;9;98;98;
319;446;0;0;0;0;90;
320;446;64;68;82;22;94;
323;446;86;12;76;60;89;
332;446;75;77;86;18;89;
334;446;23;95;91;8;87;
335;446;11;74;71;11;82;
337;446;73;81;78;37;96;
338;446;96;85;11;81;82;
348;446;82;83;68;37;79;
349;446;76;82;99;4;74;
350;446;69;82;69;38;96;
355;446;0;0;0;0;70;
361;446;0;0;0;0;60;
362;446;79;79;75;31;74;
364;446;8;84;82;15;80;
365;446;3;76;7;48;96;
366;446;70;71;67;35;72;
369;446;0;0;0;0;10;
370;446;19;79;99;57;87;
371;446;84;81;71;31;86;
379;446;0;0;0;0;60;
381;446;76;73;78;31;71;
382;446;0;0;0;0;60;
384;446;78;57;76;5;66;
387;446;73;72;73;14;81;
388;446;81;48;84;91;82;
389;446;93;11;65;73;99;
390;446;81;87;26;47;91;
392;446;90;36;68;30;92;
400;446;86;13;1;35;93;
404;446;78;86;82;58;88;
407;446;97;72;89;26;80;
408;446;86;74;69;58;86;
409;446;72;92;83;79;95;
414;446;71;69;69;37;75;
546;446;70;77;75;55;76;
721;446;79;73;76;64;73;
722;446;75;77;76;28;78;
824;446;73;76;72;62;72;
916;446;77;72;71;73;77;
973;446;70;68;72;26;77;
57;447;74;71;78;56;78;
212;447;78;76;69;35;78;
242;447;87;79;85;10;99;
254;447;0;0;0;0;70;
256;447;0;0;0;0;30;
261;447;51;93;34;5;85;
263;447;89;95;34;47;86;
267;447;52;78;70;17;83;
269;447;98;99;89;48;89;
280;447;90;72;77;66;97;
285;447;42;64;7;65;95;
288;447;90;76;67;90;97;
296;447;81;78;90;60;97;
299;447;80;93;85;91;90;
302;447;0;0;0;0;80;
305;447;0;0;0;0;70;
311;447;0;0;0;0;70;
312;447;0;0;0;0;50;
319;447;0;0;0;0;60;
320;447;0;0;0;0;70;
323;447;0;0;0;0;70;
329;447;10;80;83;51;95;
330;447;4;85;78;39;86;
331;447;73;81;52;84;80;
335;447;76;73;64;26;88;
337;447;97;81;77;86;81;
347;447;77;93;81;32;93;
350;447;72;71;75;25;88;
351;447;0;0;0;0;70;
352;447;11;83;91;89;92;
353;447;78;81;76;99;92;
355;447;12;95;92;18;84;
362;447;96;67;35;46;91;
366;447;0;0;0;0;80;
372;447;77;88;76;44;81;
375;447;0;0;0;0;40;
379;447;67;98;1;89;94;
380;447;77;59;70;91;88;
386;447;0;0;0;0;80;
387;447;88;89;96;75;84;
390;447;63;84;79;5;98;
397;447;58;20;74;54;80;
398;447;67;71;75;52;84;
403;447;4;76;78;61;99;
404;447;99;72;98;68;85;
405;447;9;74;72;88;82;
407;447;78;71;81;99;80;
492;447;71;78;68;56;74;
743;447;73;75;79;89;78;
792;447;75;75;78;34;71;
946;447;79;76;74;60;77;
161;448;74;78;74;44;76;
253;448;71;79;99;54;90;
264;448;63;93;84;15;96;
265;448;69;71;88;55;82;
269;448;85;88;95;60;93;
271;448;0;0;0;0;80;
282;448;74;52;36;62;95;
290;448;77;84;72;91;95;
298;448;80;69;84;43;92;
300;448;76;78;66;38;70;
305;448;0;0;0;0;90;
312;448;0;0;0;0;0;
313;448;75;78;67;13;76;
314;448;0;0;0;0;70;
316;448;0;0;0;0;90;
318;448;95;73;72;76;90;
319;448;0;0;0;0;90;
324;448;6;31;82;17;92;
325;448;0;0;0;0;70;
326;448;69;80;72;33;92;
328;448;73;87;75;44;82;
331;448;70;97;5;73;85;
336;448;10;98;79;48;88;
337;448;6;93;80;19;86;
345;448;54;77;13;47;81;
347;448;62;96;82;24;90;
354;448;30;99;78;51;88;
356;448;77;84;68;48;81;
360;448;0;0;0;0;80;
361;448;73;53;73;25;81;
367;448;77;69;72;90;73;
369;448;0;0;0;0;20;
370;448;0;0;0;0;70;
371;448;54;91;71;71;82;
376;448;72;75;72;62;81;
379;448;73;4;72;71;84;
386;448;0;0;0;0;20;
387;448;71;71;79;63;72;
391;448;74;79;71;91;75;
394;448;82;77;72;86;92;
396;448;90;76;48;48;81;
405;448;89;2;36;34;83;
406;448;83;83;97;37;88;
409;448;40;22;77;55;83;
413;448;80;87;99;32;89;
416;448;71;64;67;81;71;
439;448;75;71;76;47;79;
678;448;0;0;0;0;80;
740;448;77;71;76;11;76;
742;448;75;74;77;21;77;
793;448;76;66;77;25;74;
916;448;78;75;72;67;75;
969;448;78;77;73;71;75;
28;449;77;75;69;22;77;
244;449;75;73;71;24;97;
245;449;85;88;72;90;97;
256;449;0;0;0;0;10;
258;449;0;0;0;0;10;
261;449;71;74;84;84;96;
267;449;0;0;0;0;70;
269;449;0;0;0;0;80;
279;449;74;67;78;11;72;
297;449;78;78;76;27;70;
305;449;0;0;0;0;90;
316;449;0;0;0;0;70;
319;449;80;90;24;16;88;
320;449;0;0;0;0;80;
326;449;74;73;90;89;95;
329;449;94;80;99;10;91;
330;449;2;68;16;39;83;
331;449;52;74;83;35;97;
334;449;78;73;74;36;89;
335;449;70;73;76;29;75;
336;449;69;79;2;83;86;
338;449;60;74;71;32;81;
349;449;91;72;74;64;90;
356;449;0;0;0;0;70;
360;449;77;76;81;38;85;
361;449;0;0;0;0;80;
365;449;0;0;0;0;70;
366;449;0;0;0;0;30;
369;449;79;84;84;63;99;
370;449;79;67;77;7;74;
375;449;79;90;70;69;85;
378;449;0;0;0;0;40;
381;449;0;0;0;0;50;
384;449;79;17;12;38;83;
385;449;87;90;77;2;93;
387;449;0;0;0;0;90;
389;449;88;88;61;57;89;
391;449;76;11;72;70;84;
392;449;66;87;76;61;86;
395;449;79;3;81;10;84;
398;449;93;67;71;2;93;
411;449;77;70;73;55;81;
412;449;7;88;80;74;96;
694;449;76;79;79;27;71;
725;449;76;79;79;17;73;
731;449;74;72;76;21;73;
745;449;78;72;70;66;79;
794;449;72;79;74;56;78;
868;449;75;74;72;73;75;
883;449;73;70;71;17;71;
891;449;74;73;76;68;71;
894;449;79;77;79;36;71;
923;449;70;79;65;32;77;
194;450;77;60;77;29;71;
203;450;77;70;78;96;77;
237;450;76;71;77;25;74;
242;450;68;98;84;24;98;
257;450;0;0;0;0;60;
259;450;0;0;0;0;60;
261;450;7;74;86;63;90;
266;450;71;13;71;15;98;
271;450;73;92;95;25;97;
272;450;93;98;91;69;96;
287;450;77;83;95;73;90;
306;450;0;0;0;0;10;
309;450;0;0;0;0;70;
315;450;0;0;0;0;60;
326;450;0;0;0;0;90;
327;450;0;0;0;0;80;
328;450;76;83;76;17;85;
332;450;80;73;84;62;80;
333;450;70;84;70;87;90;
334;450;92;74;73;36;80;
335;450;94;75;78;40;90;
337;450;73;69;73;30;84;
341;450;98;15;94;80;80;
350;450;82;78;79;74;84;
354;450;0;0;0;0;90;
355;450;0;0;0;0;80;
356;450;0;0;0;0;80;
357;450;14;91;75;34;84;
358;450;5;81;71;46;88;
359;450;3;96;75;30;90;
360;450;82;83;74;83;98;
361;450;0;0;0;0;60;
365;450;0;0;0;0;80;
366;450;0;0;0;0;70;
368;450;67;74;77;75;81;
369;450;75;87;6;8;99;
371;450;81;80;68;66;88;
375;450;8;73;82;9;91;
379;450;72;65;77;42;78;
381;450;0;0;0;0;80;
387;450;0;0;0;0;80;
390;450;74;81;77;72;99;
391;450;84;99;44;36;83;
395;450;67;68;6;60;90;
396;450;79;62;82;52;86;
398;450;86;87;70;37;81;
399;450;73;7;16;70;89;
404;450;83;73;47;24;97;
407;450;15;82;1;64;92;
412;450;56;70;73;72;86;
415;450;83;75;90;90;81;
434;450;71;74;69;70;72;
555;450;78;78;70;34;79;
616;450;0;0;0;0;70;
652;450;72;67;77;57;72;
697;450;76;66;78;15;73;
708;450;74;74;76;13;76;
772;450;75;72;73;67;75;
892;450;74;64;71;22;71;
37;451;74;75;74;76;76;
65;451;78;72;76;35;71;
131;451;74;73;68;68;74;
248;451;0;0;0;0;60;
293;451;74;75;76;86;77;
307;451;74;70;77;98;73;
325;451;0;0;0;0;70;
326;451;0;0;0;0;90;
328;451;83;75;81;87;99;
330;451;89;79;70;46;84;
332;451;68;95;88;40;82;
333;451;90;77;68;73;85;
337;451;85;42;73;42;82;
346;451;77;78;26;38;97;
353;451;0;0;0;0;70;
354;451;2;88;73;88;92;
357;451;0;0;0;0;70;
374;451;58;76;75;71;97;
380;451;75;69;70;71;70;
390;451;74;69;75;23;76;
391;451;75;93;95;72;82;
394;451;77;80;64;72;82;
396;451;85;69;19;39;91;
398;451;62;78;5;10;80;
406;451;54;74;5;52;82;
408;451;83;80;82;27;89;
410;451;77;94;20;12;91;
413;451;70;82;93;65;86;
415;451;96;70;92;21;81;
430;451;76;71;77;41;70;
606;451;76;64;78;17;77;
625;451;72;75;75;42;75;
681;451;72;69;78;30;73;
954;451;73;69;79;24;79;
192;452;71;75;79;71;79;
243;452;78;77;78;46;79;
312;452;54;16;98;84;2;
315;452;72;79;74;76;78;
320;452;5;77;77;97;81;
321;452;81;76;81;55;81;
324;452;80;79;77;44;83;
325;452;74;77;75;21;90;
326;452;69;93;19;91;80;
327;452;0;0;0;0;80;
328;452;74;71;62;70;75;
331;452;69;74;15;73;91;
334;452;95;57;88;91;81;
335;452;72;80;79;65;97;
337;452;68;21;68;27;84;
352;452;0;0;0;0;70;
356;452;0;0;0;0;10;
358;452;0;0;0;0;70;
359;452;5;77;76;9;80;
361;452;69;76;31;67;87;
362;452;16;98;91;69;83;
363;452;0;0;0;0;70;
364;452;68;88;5;45;85;
366;452;85;79;77;90;90;
368;452;0;0;0;0;70;
369;452;25;83;66;55;81;
372;452;0;0;0;0;70;
373;452;79;87;6;13;88;
377;452;0;0;0;0;70;
378;452;72;79;2;77;83;
385;452;0;0;0;0;80;
387;452;75;75;69;38;87;
390;452;80;96;73;43;88;
396;452;76;7;71;8;87;
400;452;87;76;2;39;81;
403;452;64;77;77;36;77;
407;452;76;81;80;96;81;
408;452;41;83;18;21;85;
419;452;74;73;79;28;71;
444;452;72;72;60;4;71;
489;452;75;71;70;53;75;
542;452;78;68;63;68;75;
571;452;78;66;74;96;76;
697;452;74;73;71;43;73;
729;452;76;76;73;53;71;
743;452;78;74;69;87;76;
810;452;74;79;79;42;73;
880;452;79;79;75;52;72;
906;452;76;79;79;69;74;
932;452;71;79;72;29;79;
28;453;74;72;76;60;71;
61;453;73;79;60;32;74;
71;453;75;77;75;69;74;
131;453;0;0;0;0;30;
225;453;76;74;75;59;71;
315;453;94;67;68;65;95;
322;453;69;72;82;19;14;
325;453;73;78;94;92;82;
326;453;0;0;0;0;40;
329;453;98;60;7;37;90;
330;453;46;71;74;61;17;
333;453;0;0;0;0;0;
334;453;0;0;0;0;20;
335;453;75;69;73;56;73;
336;453;79;70;76;33;72;
337;453;82;79;92;32;74;
350;453;81;50;6;18;82;
351;453;44;80;98;42;86;
353;453;82;86;58;41;92;
356;453;9;93;70;73;83;
357;453;15;73;63;91;84;
362;453;15;73;76;46;80;
363;453;74;83;76;85;80;
365;453;74;91;68;71;89;
370;453;0;0;0;0;90;
371;453;0;0;0;0;70;
374;453;0;0;0;0;70;
377;453;0;0;0;0;50;
382;453;71;92;75;61;92;
384;453;78;81;77;65;94;
386;453;87;91;88;84;83;
388;453;85;71;70;42;93;
391;453;95;87;94;97;84;
395;453;74;82;78;78;80;
396;453;75;46;97;61;82;
402;453;73;82;96;41;81;
405;453;26;75;73;66;82;
411;453;77;39;94;32;82;
412;453;50;75;79;49;86;
663;453;71;71;68;54;70;
696;453;72;67;69;56;77;
889;453;71;70;76;32;78;
936;453;71;71;79;45;71;
956;453;76;77;79;53;74;
101;454;75;79;79;64;78;
159;454;70;65;69;36;74;
188;454;72;73;78;85;74;
220;454;74;77;72;91;78;
229;454;0;0;0;0;70;
246;454;76;77;70;28;78;
264;454;79;73;72;88;76;
320;454;5;4;91;83;99;
322;454;98;75;72;78;12;
323;454;0;0;0;0;60;
324;454;79;81;64;79;10;
328;454;92;10;90;94;85;
330;454;74;77;75;13;81;
332;454;73;84;87;39;72;
335;454;65;71;83;53;82;
336;454;86;47;98;15;80;
337;454;97;89;73;48;71;
338;454;71;48;20;22;90;
343;454;88;65;13;69;73;
345;454;98;73;46;77;72;
350;454;75;62;77;88;92;
352;454;45;83;74;49;98;
355;454;98;94;79;53;90;
358;454;2;88;77;37;87;
378;454;90;87;86;52;89;
381;454;72;75;79;4;93;
383;454;70;77;77;38;99;
389;454;76;88;99;57;87;
390;454;78;6;83;91;83;
391;454;75;77;62;5;90;
394;454;74;91;73;57;95;
398;454;84;59;90;96;82;
399;454;77;79;94;22;92;
401;454;88;82;74;88;93;
402;454;70;83;16;82;86;
403;454;96;82;77;38;81;
414;454;43;84;1;20;86;
421;454;73;77;74;46;77;
569;454;77;75;75;41;77;
620;454;70;70;66;33;72;
660;454;71;78;67;23;78;
694;454;0;0;0;0;80;
773;454;71;67;70;72;74;
979;454;73;64;72;95;75;
125;455;73;74;75;41;71;
211;455;70;79;76;29;77;
281;455;70;78;77;68;74;
320;455;78;75;98;43;90;
321;455;51;91;75;19;84;
324;455;33;74;88;46;89;
325;455;74;72;82;65;91;
328;455;86;83;4;52;80;
329;455;70;64;77;44;11;
330;455;78;68;71;61;73;
332;455;78;77;73;21;86;
336;455;76;70;80;46;74;
338;455;74;91;16;43;84;
345;455;75;78;77;82;87;
346;455;75;81;71;24;85;
347;455;78;81;66;55;81;
357;455;67;60;42;29;82;
359;455;19;73;99;24;88;
371;455;73;69;77;67;76;
376;455;66;10;89;33;80;
393;455;80;12;77;14;88;
395;455;84;19;71;22;87;
397;455;76;71;77;28;90;
399;455;85;91;72;76;93;
400;455;72;86;92;68;90;
401;455;79;73;77;54;70;
402;455;71;65;10;89;87;
403;455;9;67;79;62;90;
404;455;80;80;88;7;80;
405;455;78;99;82;19;87;
414;455;79;86;74;58;86;
561;455;79;68;78;45;78;
655;455;69;61;75;29;71;
893;455;79;76;75;3;71;
988;455;70;73;73;97;74;
177;456;75;77;78;88;78;
286;456;77;63;76;11;78;
310;456;86;69;71;20;94;
313;456;78;77;65;15;75;
318;456;82;21;99;74;90;
321;456;74;90;85;13;1;
322;456;56;67;68;82;1;
324;456;48;63;87;37;90;
325;456;4;73;70;62;93;
328;456;74;80;57;58;84;
329;456;84;75;17;81;97;
330;456;93;87;78;56;70;
332;456;90;78;96;95;72;
333;456;79;63;81;46;7;
334;456;92;68;5;5;80;
336;456;79;9;74;41;75;
340;456;90;89;94;18;74;
344;456;83;9;96;56;70;
346;456;45;7;66;87;71;
347;456;79;97;77;27;72;
348;456;72;80;82;87;87;
350;456;85;33;75;23;88;
351;456;82;70;84;72;95;
352;456;82;89;17;3;87;
353;456;37;77;1;17;85;
359;456;77;81;67;29;89;
365;456;6;86;92;38;80;
372;456;82;84;81;84;80;
394;456;77;74;79;41;74;
404;456;77;78;74;11;74;
407;456;87;72;7;39;89;
408;456;2;69;80;41;89;
409;456;90;77;72;36;87;
410;456;73;71;72;51;84;
414;456;71;73;39;16;95;
651;456;79;63;72;19;74;
663;456;71;66;76;16;78;
808;456;76;76;75;52;73;
901;456;72;68;69;55;72;
971;456;75;69;76;91;76;
117;457;77;71;75;54;76;
301;457;2;58;69;28;94;
320;457;8;69;72;97;80;
327;457;73;11;2;27;80;
329;457;41;80;83;39;84;
331;457;83;73;10;6;7;
332;457;80;78;85;60;78;
333;457;87;68;76;92;72;
334;457;95;69;71;10;79;
335;457;96;96;84;21;85;
336;457;80;55;71;14;8;
337;457;75;97;43;72;70;
338;457;79;70;76;68;83;
344;457;90;76;53;49;81;
346;457;69;69;71;56;77;
347;457;83;79;88;33;8;
359;457;84;82;88;30;80;
367;457;4;79;80;33;83;
388;457;97;79;75;49;89;
394;457;78;24;76;45;82;
398;457;85;32;48;21;99;
400;457;87;72;23;62;83;
404;457;94;82;85;50;93;
406;457;53;87;92;25;76;
407;457;93;82;67;49;90;
411;457;78;72;77;9;80;
414;457;81;71;85;47;98;
443;457;74;75;78;96;75;
462;457;74;73;73;57;71;
475;457;76;72;76;85;79;
536;457;66;67;78;10;73;
562;457;70;69;74;87;76;
744;457;78;77;63;40;77;
834;457;73;78;76;60;77;
905;457;70;65;78;77;78;
968;457;73;71;75;16;72;
14;458;77;68;73;52;74;
98;458;71;77;71;36;73;
138;458;78;67;74;73;73;
210;458;73;71;77;65;72;
213;458;71;75;78;4;74;
299;458;76;64;76;89;72;
311;458;75;67;71;12;76;
319;458;77;11;73;83;81;
321;458;80;71;93;54;9;
322;458;76;92;85;26;6;
323;458;83;68;93;9;95;
324;458;71;78;74;52;71;
327;458;75;74;72;25;72;
328;458;92;56;71;76;81;
330;458;76;78;12;30;80;
333;458;79;16;11;88;17;
337;458;43;83;86;37;87;
338;458;83;36;80;19;90;
344;458;78;84;78;15;75;
345;458;81;69;83;53;80;
346;458;70;80;17;41;81;
347;458;86;1;82;86;83;
351;458;28;89;90;28;83;
352;458;79;78;85;85;83;
365;458;83;83;73;80;80;
376;458;89;73;77;37;96;
378;458;73;82;14;38;98;
385;458;52;89;81;7;99;
389;458;82;96;58;87;83;
391;458;92;83;5;21;91;
392;458;72;74;78;72;72;
395;458;93;71;69;69;88;
398;458;75;75;78;16;75;
399;458;61;79;10;87;85;
401;458;72;73;71;30;90;
403;458;89;81;83;37;82;
404;458;71;72;76;82;77;
409;458;69;83;87;71;93;
411;458;61;82;24;52;87;
413;458;11;81;64;86;85;
418;458;72;77;71;56;74;
431;458;77;77;76;66;72;
612;458;79;74;79;46;74;
626;458;77;69;78;67;77;
648;458;79;73;77;30;78;
684;458;79;62;73;43;73;
913;458;70;73;70;93;70;
922;458;70;69;75;21;71;
952;458;75;66;78;23;73;
108;459;73;60;71;59;72;
145;459;78;75;71;20;77;
229;459;70;74;71;13;73;
240;459;74;69;63;27;79;
280;459;78;74;73;36;77;
311;459;82;86;75;39;98;
314;459;82;81;78;34;99;
326;459;84;86;78;36;82;
327;459;78;77;90;34;84;
328;459;86;78;21;92;80;
333;459;89;82;80;36;78;
334;459;68;85;97;66;98;
336;459;72;75;30;35;16;
337;459;75;90;72;43;74;
339;459;74;84;9;36;89;
342;459;78;23;76;90;78;
343;459;61;95;12;29;13;
344;459;73;68;57;65;72;
346;459;84;75;76;64;82;
347;459;75;94;76;89;94;
348;459;86;77;36;34;82;
354;459;61;76;90;91;86;
357;459;71;87;74;51;82;
361;459;83;84;84;62;90;
362;459;91;81;72;43;85;
366;459;86;92;98;89;84;
373;459;78;70;68;80;93;
374;459;85;88;8;44;85;
381;459;89;74;87;38;87;
388;459;87;78;7;32;99;
392;459;81;75;81;43;86;
393;459;66;93;87;76;91;
398;459;70;7;14;61;86;
400;459;96;6;74;19;82;
407;459;32;81;81;60;75;
409;459;74;86;79;76;74;
411;459;3;89;70;91;82;
417;459;69;71;75;19;72;
432;459;75;79;79;21;77;
459;459;76;76;76;49;74;
577;459;71;75;70;66;77;
653;459;0;0;0;0;60;
684;459;0;0;0;0;10;
937;459;77;67;67;59;73;
3;460;73;74;72;33;74;
37;460;71;79;76;49;72;
42;460;71;69;74;65;74;
94;460;71;77;67;49;72;
161;460;73;79;76;8;72;
226;460;72;71;77;47;73;
227;460;73;76;72;73;72;
315;460;18;75;87;86;93;
318;460;73;45;77;3;90;
322;460;12;78;31;28;83;
325;460;41;64;99;87;14;
328;460;78;64;76;20;86;
330;460;94;2;45;55;74;
331;460;92;94;72;25;75;
336;460;82;9;15;87;85;
337;460;71;65;88;68;92;
338;460;80;78;81;66;72;
339;460;79;74;88;1;10;
342;460;87;15;67;52;78;
344;460;93;45;79;32;10;
345;460;83;74;79;49;88;
346;460;46;42;1;71;74;
347;460;76;76;77;89;96;
349;460;78;89;76;39;70;
353;460;63;79;71;32;73;
354;460;84;71;73;54;84;
357;460;31;98;43;48;91;
366;460;83;83;85;69;93;
371;460;67;91;7;20;82;
374;460;81;91;88;48;82;
375;460;82;82;62;3;94;
377;460;89;80;66;27;99;
380;460;89;83;78;16;80;
385;460;74;79;11;81;83;
386;460;84;72;75;15;88;
389;460;83;81;98;55;84;
391;460;85;74;5;92;88;
396;460;66;83;69;91;82;
401;460;59;88;76;63;83;
402;460;71;69;92;43;88;
403;460;91;94;75;20;89;
404;460;85;69;67;64;79;
406;460;83;86;8;11;75;
407;460;19;90;75;9;86;
409;460;7;70;81;64;79;
410;460;69;79;74;15;81;
565;460;76;73;73;1;78;
617;460;0;0;0;0;90;
674;460;77;75;70;79;77;
831;460;79;70;74;32;70;
991;460;74;73;66;48;75;
145;461;75;79;71;30;70;
163;461;75;79;77;7;78;
251;461;78;71;70;35;78;
287;461;76;79;69;69;74;
319;461;81;4;79;11;94;
322;461;55;78;77;34;94;
323;461;73;74;87;78;81;
324;461;3;99;91;50;2;
332;461;98;76;86;6;81;
333;461;82;76;69;90;81;
336;461;69;81;75;80;8;
337;461;79;66;7;23;88;
339;461;87;67;29;75;75;
340;461;80;83;35;71;73;
342;461;71;80;40;26;77;
346;461;99;67;61;15;79;
348;461;82;64;88;68;86;
350;461;0;0;0;0;50;
352;461;79;87;74;71;86;
359;461;73;79;70;86;71;
362;461;76;91;91;18;83;
364;461;13;75;76;88;81;
369;461;73;84;82;22;99;
370;461;14;50;85;21;81;
371;461;47;75;58;42;83;
373;461;72;79;17;51;82;
380;461;74;76;83;3;91;
381;461;80;97;74;69;82;
383;461;81;7;87;77;90;
385;461;76;88;90;34;83;
387;461;87;81;70;61;80;
388;461;78;78;13;81;95;
389;461;91;83;79;39;80;
390;461;76;73;71;56;81;
391;461;34;86;78;42;85;
397;461;92;85;50;33;87;
398;461;90;78;80;13;80;
399;461;95;89;78;71;81;
403;461;72;60;74;40;75;
406;461;12;74;71;52;74;
407;461;73;86;22;83;91;
408;461;85;92;89;35;72;
409;461;76;75;92;53;70;
412;461;20;87;93;61;82;
482;461;75;77;75;68;77;
615;461;69;70;71;37;78;
650;461;73;76;76;21;70;
656;461;70;72;75;3;75;
688;461;74;72;71;79;77;
803;461;79;76;79;57;77;
811;461;72;68;69;48;73;
829;461;73;73;74;21;79;
850;461;74;69;76;66;73;
961;461;74;67;78;67;78;
983;461;75;75;78;3;79;
138;462;72;73;67;57;79;
244;462;78;68;71;6;77;
269;462;75;79;74;29;74;
275;462;74;71;74;43;72;
285;462;78;76;71;59;74;
322;462;17;75;93;15;94;
323;462;5;26;94;56;97;
327;462;46;76;81;45;94;
328;462;99;82;7;43;1;
329;462;87;6;89;21;82;
331;462;80;20;67;84;77;
332;462;76;79;1;76;14;
333;462;70;13;13;68;4;
336;462;81;96;98;82;88;
337;462;73;85;92;85;88;
338;462;75;89;9;24;73;
339;462;77;76;28;13;70;
340;462;69;85;9;3;77;
344;462;44;42;80;71;72;
345;462;89;1;76;77;80;
